Reference,Vial,Species,mtORF,psba_Clade,psba_forwardQC,psba_reverseQC,psba_ID,mt_forwardQC,mt_reverseQC,mtorf_ID,sample_name,Reef,Site,DateCollect,catBleaching,Depth,DHW2020,Lat,Long,Exposure,Aspect,Sector,maxDHW,meanDHW,recent.maxDHW,recent.meanDHW,DHW2,DHW3,DHW4,DHW6,DHW8,DHW9,returnDHW3,returnDHW4,returnDHW6,meanSST,minSST,maxSST,rangeSST,varSST,Month,MMM
289,P ver 039,Pmeandrina,,,,,,,,,Plate1_A003,Wreck,Wreck 1,20/2/2020,4,2.9,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
400,P ver 040,Pmeandrina,,,,,,,,,Plate1_B003,Wreck,Wreck 1,20/2/2020,4,4.8,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
291,P ver 043,Pmeandrina,,,,,,,,,Plate1_D003,Wreck,Wreck 1,20/2/2020,3,9,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
292,P ver 044,Pmeandrina,,,,,,,,,Plate1_E003,Wreck,Wreck 1,20/2/2020,5,6.5,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
287,P ver 035,Pmeandrina,,,,,,,,,Plate1_G002,Wreck,Wreck 1,20/2/2020,4,4.8,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
288,P ver 037,Pmeandrina,,,,,,,,,Plate1_H002,Wreck,Wreck 1,20/2/2020,5,6.5,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
399,P ver 036,Pverrucosa,,PverC5,Good,Bad,psba1_F03,,,,Plate2_E002,Wreck,Wreck 1,20/2/2020,5,8.1,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
401,P ver 045,Pverrucosa,,PverC3,Bad,Good,psba1_A05,,,,Plate3_A002,Wreck,Wreck 1,20/2/2020,3,8.4,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
402,P ver 046,Pverrucosa,,,,,,,,,Plate3_B002,Wreck,Wreck 1,20/2/2020,3,8.1,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
290,P ver 042,Pmeandrina,,,,,,,,,Plate3_H001,Wreck,Wreck 1,20/2/2020,5,11.3,5.52999988,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
9,A ten 020,Ahumilis,,,,,,,,,Plate5_B001,Wreck,Wreck 1,20/2/2020,5,4.8,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
12,A ten 023,Ahumilis,,,,,,,,,Plate5_C001,Wreck,Wreck 1,20/2/2020,5,6.1,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
13,A ten 024,Ahumilis,,,,,,,,,Plate5_D001,Wreck,Wreck 1,20/2/2020,4,5.8,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
14,A ten 025,Ahumilis,,AcroC1,Good,Good,psba1_B08,,,,Plate5_E001,Wreck,Wreck 1,20/2/2020,5,9.4,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
15,A ten 026,Ahumilis,,AcroC1,Good,Good,psba1_F08,,,,Plate5_F001,Wreck,Wreck 1,20/2/2020,5,11,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
16,A ten 027,Ahumilis,,,,,,,,,Plate5_G001,Wreck,Wreck 1,20/2/2020,4,11.3,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
19,A ten 030,Ahumilis,,,,,,,,,Plate5_H001,Wreck,Wreck 1,20/2/2020,3,8.4,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
8,A ten 019,Ahumilis,,,,,,,,,Plate6_C001,Wreck,Wreck 1,20/2/2020,4,4.5,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
10,A ten 021,Ahumilis,,,,,,,,,Plate6_D001,Wreck,Wreck 1,20/2/2020,5,6.5,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
17,A ten 028,Ahumilis,,AcroC5,Good,Good,psba1_F10,,,,Plate6_E001,Wreck,Wreck 1,20/2/2020,5,7.1,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
11,A ten 022,Ahumilis,,,,,,,,,Plate7_E001,Wreck,Wreck 1,20/2/2020,5,4.5,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
18,A ten 029,Ahumilis,,,,,,,,,Plate7_F001,Wreck,Wreck 1,20/2/2020,5,6.8,5.529999876,22.19267,155.33405,Sheltered,NW,Southern,12.57999972,2.533888832,12.57999972,3.431999923,13,13,11,5,2,1,2.833333333,3.4,8.5,25.03399837,22.00807692,28.37884615,6.370769231,2.760167792,2,27.25
397,P ver 030,Pverrucosa,,,,,,,,,Plate2_B002,Wreck,Wreck 2,20/2/2020,3,6.1,5.84999987,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
286,P ver 031,Pmeandrina,,,,,,,,,Plate3_F001,Wreck,Wreck 2,20/2/2020,4,1.9,5.84999987,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
398,P ver 033,Pverrucosa,,,,,,,,,Plate3_G001,Wreck,Wreck 2,20/2/2020,4,4.2,5.84999987,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
285,P ver 029,Pmeandrina,,,,,,,,,Plate3_E001,Wreck,Wreck 2,20/2/2020,5,7.1,5.84999987,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
7,A ten 018,Ahumilis,,,,,,,,,Plate5_A001,Wreck,Wreck 2,20/2/2020,4,5.8,5.849999869,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
1,A ten 012,Ahumilis,,,,,,,,,Plate6_A001,Wreck,Wreck 2,20/2/2020,5,6.5,5.849999869,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
2,A ten 013,Ahumilis,,,,,,,,,Plate6_B001,Wreck,Wreck 2,20/2/2020,5,7.7,5.849999869,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
3,A ten 014,Ahumilis,,,,,,,,,Plate7_A001,Wreck,Wreck 2,20/2/2020,5,8.4,5.849999869,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
4,A ten 015,Ahumilis,,,,,,,,,Plate7_B001,Wreck,Wreck 2,20/2/2020,4,8.7,5.849999869,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
5,A ten 016,Ahumilis,,,,,,,,,Plate7_C001,Wreck,Wreck 2,20/2/2020,4,2.9,5.849999869,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
6,A ten 017,Ahumilis,,,,,,,,,Plate7_D001,Wreck,Wreck 2,20/2/2020,3,6.8,5.849999869,22.17814,155.17674,Sheltered,W,Southern,12.82999971,2.494722166,12.82999971,3.431999923,14,14,10,4,2,1,2.615384615,3.777777778,6,25.08226552,22.025,28.44461538,6.419615385,2.756198692,2,27.32
295,P ver 049,Pmeandrina,,,,,,,,,Plate1_F003,Wreck,Wreck 4,20/2/2020,5,6.5,5.73999987,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
296,P ver 051,Pmeandrina,,,,,,,,,Plate2_G002,Wreck,Wreck 4,20/2/2020,4,5.2,5.73999987,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
297,P ver 054,Pmeandrina,,,,,,,,,Plate2_H002,Wreck,Wreck 4,20/2/2020,5,9,5.73999987,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
293,P ver 047,Pmeandrina,,,,,,,,,Plate3_C002,Wreck,Wreck 4,20/2/2020,3,8.1,5.73999987,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
294,P ver 048,Pmeandrina,,,,,,,,,Plate3_D002,Wreck,Wreck 4,20/2/2020,4,10,5.73999987,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
20,A ten 031,Ahumilis,,AcroC1,Good,Good,psba1_A07,,,,Plate5_A002,Wreck,Wreck 4,20/2/2020,4,11,5.739999872,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
21,A ten 032,Ahumilis,,,,,,,,,Plate5_B002,Wreck,Wreck 4,20/2/2020,4,9.4,5.739999872,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
23,A ten 034,Ahumilis,,,,,,,,,Plate6_F001,Wreck,Wreck 4,20/2/2020,5,10,5.739999872,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
24,A ten 035,Ahumilis,,,,,,,,,Plate6_G001,Wreck,Wreck 4,20/2/2020,5,12.3,5.739999872,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
22,A ten 033,Ahumilis,,,,,,,,,Plate7_G001,Wreck,Wreck 4,20/2/2020,4,12.9,5.739999872,22.16968,155.47392,Sheltered,NE,Southern,12.82999971,2.633611052,12.82999971,3.645999919,13,13,11,6,2,2,2.833333333,3.4,6.8,25.00222234,21.98307692,28.34538462,6.362307692,2.778482312,2,27.22
